SalesOrderNumber,OrderDate,ProductKey,ResellerKey,EmployeeKey,SalesTerritoryKey,Quantity,Unit Price,Cost,Total Sales,Year,Quarter,Product,Standard Cost,Color,Subcategory,Category,Background Color Format,Font Color Format,Category ID,Subcategory ID,EmployeeID,Salesperson,Title,UPN,Region,Country,Group,Profit,Profit Margin,YYYYMM
SO47668,2018-10-04,242,299,291,6,2,780.82,1444.51,1561.64,2018,4,"HL Road Frame - Red, 44",722.26,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,117.13000000000011,7.500448246714998,2018-10
SO47670,2018-10-04,439,514,291,6,2,780.82,1444.51,1561.64,2018,4,"HL Road Frame - Black, 44",868.63,Black,Road Frames,Components,#000000,#FFFFFF,1,1,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,117.13000000000011,7.500448246714998,2018-10
SO47673,2018-10-04,411,119,291,6,2,125.42,185.61,250.84,2018,4,ML Mountain Front Wheel,92.81,Black,Wheels,Components,#000000,#FFFFFF,1,6,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,65.22999999999999,26.00462446180832,2018-10
SO47696,2018-10-17,391,245,291,6,2,88.93,131.62,177.86,2018,4,LL Fork,65.81,,Forks,Components,#DCDCDC,#000000,1,14,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,46.24000000000001,25.997975936129542,2018-10
SO47709,2018-10-23,468,425,291,6,2,22.79,31.34,45.58,2018,4,"Full-Finger Gloves, S",15.67,Black,Gloves,Clothing,#000000,#FFFFFF,4,9,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,14.239999999999998,31.241772707327776,2018-10
SO47960,2018-11-01,458,65,291,6,2,44.99,61.87,89.98,2018,4,"Women's Tights, L",30.93,Black,Tights,Clothing,#000000,#FFFFFF,4,8,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,28.110000000000007,31.240275616803743,2018-11
SO47963,2018-11-01,469,353,291,6,2,22.79,31.34,45.58,2018,4,"Full-Finger Gloves, M",15.67,Black,Gloves,Clothing,#000000,#FFFFFF,4,9,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,14.239999999999998,31.241772707327776,2018-11
SO47967,2018-11-02,364,653,291,6,2,647.99,1196.87,1295.98,2018,4,"Mountain-300 Black, 38",598.44,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,99.11000000000013,7.647494560101246,2018-11
SO47977,2018-11-04,239,208,291,6,2,780.82,1444.51,1561.64,2018,4,"HL Road Frame - Red, 62",722.26,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,117.13000000000011,7.500448246714998,2018-11
SO47979,2018-11-04,433,101,291,6,2,324.45,600.24,648.9,2018,4,"ML Road Frame-W - Yellow, 44",300.12,Yellow,Road Frames,Components,#FFFF00,#000000,1,1,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,48.65999999999997,7.49884419787332,2018-11
SO47988,2018-11-06,389,533,291,6,2,600.26,1211.3,1200.52,2018,4,"Road-550-W Yellow, 48",605.65,Yellow,Road Bikes,Bikes,#FFFF00,#000000,3,4,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,-10.779999999999973,-0.8979442241695242,2018-11
SO48025,2018-11-15,469,335,291,6,2,22.79,31.34,45.58,2018,4,"Full-Finger Gloves, M",15.67,Black,Gloves,Clothing,#000000,#FFFFFF,4,9,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,14.239999999999998,31.241772707327776,2018-11
SO48030,2018-11-16,233,280,291,6,2,28.84,58.16,57.68,2018,4,"Long-Sleeve Logo Jersey, L",29.08,Multi,Jerseys,Clothing,#BC8F8F,#000000,4,13,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,-0.4799999999999969,-0.832177531206652,2018-11
SO48037,2018-11-17,407,317,291,6,2,65.6,97.09,131.2,2018,4,HL Road Handlebars,48.55,,Handlebars,Components,#DCDCDC,#000000,1,16,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,34.109999999999985,25.99847560975609,2018-11
SO48053,2018-11-20,419,352,291,6,2,52.65,77.92,105.3,2018,4,LL Mountain Rear Wheel,38.96,Black,Wheels,Components,#000000,#FFFFFF,1,6,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,27.379999999999995,26.001899335232665,2018-11
SO48072,2018-11-26,354,226,291,6,2,1242.85,2235.71,2485.7,2018,4,"Mountain-200 Silver, 42",1117.86,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,249.98999999999978,10.057126765096342,2018-11
SO48296,2018-12-04,224,173,291,6,2,5.19,10.46,10.38,2018,4,AWC Logo Cap,5.23,Multi,Caps,Clothing,#BC8F8F,#000000,4,12,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,-0.08000000000000007,-0.7707129094412337,2018-12
SO48304,2018-12-06,354,47,291,6,2,1242.85,2235.71,2485.7,2018,4,"Mountain-200 Silver, 42",1117.86,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,249.98999999999978,10.057126765096342,2018-12
SO48306,2018-12-07,445,678,291,6,2,35.99,49.49,71.98,2018,4,"Men's Sports Shorts, S",24.75,Black,Shorts,Clothing,#000000,#FFFFFF,4,7,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,22.490000000000002,31.24479021950542,2018-12
SO48307,2018-12-07,375,155,291,6,2,1308.94,2641.37,2617.88,2018,4,"Road-250 Black, 48",1320.68,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,-23.48999999999978,-0.8972909377053105,2018-12
SO48320,2018-12-12,468,424,291,6,2,22.79,31.34,45.58,2018,4,"Full-Finger Gloves, S",15.67,Black,Gloves,Clothing,#000000,#FFFFFF,4,9,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,14.239999999999998,31.241772707327776,2018-12
SO48323,2018-12-13,224,550,291,6,2,5.19,10.46,10.38,2018,4,AWC Logo Cap,5.23,Multi,Caps,Clothing,#BC8F8F,#000000,4,12,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,-0.08000000000000007,-0.7707129094412337,2018-12
SO48339,2018-12-16,460,461,291,6,2,53.99,74.24,107.98,2018,4,"Men's Bib-Shorts, M",37.12,Multi,Bib-Shorts,Clothing,#BC8F8F,#000000,4,21,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,33.74000000000001,31.246527134654574,2018-12
SO48350,2018-12-20,428,10,291,6,2,209.26,371.64,418.52,2018,4,"ML Mountain Frame - Black, 48",185.82,Black,Mountain Frames,Components,#000000,#FFFFFF,1,3,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,46.879999999999995,11.201376278314058,2018-12
SO48352,2018-12-20,267,701,291,6,2,202.33,374.31,404.66,2018,4,"LL Road Frame - Red, 52",187.16,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,30.350000000000023,7.500123560519947,2018-12
SO48744,2019-01-10,410,245,291,6,2,36.45,53.94,72.9,2019,1,LL Mountain Front Wheel,26.97,Black,Wheels,Components,#000000,#FFFFFF,1,6,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,18.960000000000008,26.00823045267491,2019-01
SO48750,2019-01-13,389,514,291,6,2,600.26,1211.3,1200.52,2019,1,"Road-550-W Yellow, 48",605.65,Yellow,Road Bikes,Bikes,#FFFF00,#000000,3,4,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,-10.779999999999973,-0.8979442241695242,2019-01
SO48761,2019-01-18,271,299,291,6,2,202.33,374.31,404.66,2019,1,"LL Road Frame - Red, 60",187.16,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,30.350000000000023,7.500123560519947,2019-01
SO48764,2019-01-19,369,227,291,6,2,1466.01,3037.57,2932.02,2019,1,"Road-250 Red, 48",1518.79,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,-105.55000000000018,-3.599907231192154,2019-01
SO48768,2019-01-20,428,119,291,6,2,209.26,371.64,418.52,2019,1,"ML Mountain Frame - Black, 48",185.82,Black,Mountain Frames,Components,#000000,#FFFFFF,1,3,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,46.879999999999995,11.201376278314058,2019-01
SO49039,2019-02-01,469,65,291,6,2,22.79,31.34,45.58,2019,1,"Full-Finger Gloves, M",15.67,Black,Gloves,Clothing,#000000,#FFFFFF,4,9,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,14.239999999999998,31.241772707327776,2019-02
SO49041,2019-02-01,468,353,291,6,2,22.79,31.34,45.58,2019,1,"Full-Finger Gloves, S",15.67,Black,Gloves,Clothing,#000000,#FFFFFF,4,9,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,14.239999999999998,31.241772707327776,2019-02
SO49049,2019-02-03,470,389,291,6,2,22.79,31.34,45.58,2019,1,"Full-Finger Gloves, L",15.67,Black,Gloves,Clothing,#000000,#FFFFFF,4,9,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,14.239999999999998,31.241772707327776,2019-02
SO49052,2019-02-03,379,533,291,6,2,1308.94,2641.37,2617.88,2019,1,"Road-250 Black, 58",1320.68,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,-23.48999999999978,-0.8972909377053105,2019-02
SO49070,2019-02-06,254,317,291,6,2,183.94,340.29,367.88,2019,1,"LL Road Frame - Black, 58",170.14,Black,Road Frames,Components,#000000,#FFFFFF,1,1,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,27.589999999999975,7.499728172230068,2019-02
SO49085,2019-02-09,399,653,291,6,2,33.77,49.99,67.54,2019,1,ML Mountain Handlebars,24.99,,Handlebars,Components,#DCDCDC,#000000,1,16,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,17.550000000000004,25.984601717500745,2019-02
SO49120,2019-02-18,470,335,291,6,2,22.79,31.34,45.58,2019,1,"Full-Finger Gloves, L",15.67,Black,Gloves,Clothing,#000000,#FFFFFF,4,9,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,14.239999999999998,31.241772707327776,2019-02
SO49138,2019-02-22,352,352,291,6,2,1242.85,2235.71,2485.7,2019,1,"Mountain-200 Silver, 38",1117.86,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,249.98999999999978,10.057126765096342,2019-02
SO49153,2019-02-26,470,226,291,6,2,22.79,31.34,45.58,2019,1,"Full-Finger Gloves, L",15.67,Black,Gloves,Clothing,#000000,#FFFFFF,4,9,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,14.239999999999998,31.241772707327776,2019-02
SO49459,2019-03-05,433,406,291,6,2,324.45,600.24,648.9,2019,1,"ML Road Frame-W - Yellow, 44",300.12,Yellow,Road Frames,Components,#FFFF00,#000000,1,1,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,48.65999999999997,7.49884419787332,2019-03
SO49467,2019-03-07,354,10,291,6,2,1242.85,2235.71,2485.7,2019,1,"Mountain-200 Silver, 42",1117.86,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,249.98999999999978,10.057126765096342,2019-03
SO49480,2019-03-11,379,173,291,6,2,1308.94,2641.37,2617.88,2019,1,"Road-250 Black, 58",1320.68,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,-23.48999999999978,-0.8972909377053105,2019-03
SO49482,2019-03-11,360,586,291,6,2,1229.46,2211.62,2458.92,2019,1,"Mountain-200 Black, 42",1105.81,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,247.30000000000018,10.057260911294396,2019-03
SO49485,2019-03-12,373,155,291,6,2,1308.94,2641.37,2617.88,2019,1,"Road-250 Black, 44",1320.68,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,-23.48999999999978,-0.8972909377053105,2019-03
SO49496,2019-03-16,370,461,291,6,2,1466.01,3037.57,2932.02,2019,1,"Road-250 Red, 52",1518.79,Red,Road Bikes,Bikes,#FF0000,#FFFFFF,3,4,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,-105.55000000000018,-3.599907231192154,2019-03
SO49501,2019-03-18,360,678,291,6,2,1229.46,2211.62,2458.92,2019,1,"Mountain-200 Black, 42",1105.81,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,247.30000000000018,10.057260911294396,2019-03
SO49519,2019-03-23,221,424,291,6,2,20.19,27.76,40.38,2019,1,"Sport-100 Helmet, Blue",13.88,Blue,Helmets,Accessories,#0000FF,#FFFFFF,2,2,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,12.620000000000001,31.253095591877166,2019-03
SO49827,2019-04-03,273,299,291,6,2,202.33,374.31,404.66,2019,2,"LL Road Frame - Red, 62",187.16,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,30.350000000000023,7.500123560519947,2019-04
SO49828,2019-04-03,448,514,291,6,2,11.99,16.49,23.98,2019,2,Minipump,8.25,,Pumps,Accessories,#DCDCDC,#000000,2,19,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,7.490000000000002,31.234361968306928,2019-04
SO49848,2019-04-12,410,245,291,6,2,36.45,53.94,72.9,2019,2,LL Mountain Front Wheel,26.97,Black,Wheels,Components,#000000,#FFFFFF,1,6,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,18.960000000000008,26.00823045267491,2019-04
SO49856,2019-04-14,271,227,291,6,2,202.33,374.31,404.66,2019,2,"LL Road Frame - Red, 60",187.16,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,30.350000000000023,7.500123560519947,2019-04
SO49860,2019-04-16,409,119,291,6,2,209.26,371.64,418.52,2019,2,"ML Mountain Frame - Black, 38",185.82,Black,Mountain Frames,Components,#000000,#FFFFFF,1,3,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,46.879999999999995,11.201376278314058,2019-04
SO49871,2019-04-21,468,425,291,6,2,22.79,31.34,45.58,2019,2,"Full-Finger Gloves, S",15.67,Black,Gloves,Clothing,#000000,#FFFFFF,4,9,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,14.239999999999998,31.241772707327776,2019-04
SO50195,2019-05-02,395,653,291,6,2,61.37,90.83,122.74,2019,2,ML Headset,45.42,,Headsets,Components,#DCDCDC,#000000,1,15,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,31.909999999999997,25.998044647221768,2019-05
SO50197,2019-05-02,377,208,291,6,2,1308.94,2641.37,2617.88,2019,2,"Road-250 Black, 52",1320.68,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,-23.48999999999978,-0.8972909377053105,2019-05
SO50200,2019-05-02,233,101,291,6,2,28.84,58.16,57.68,2019,2,"Long-Sleeve Logo Jersey, L",29.08,Multi,Jerseys,Clothing,#BC8F8F,#000000,4,13,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,-0.4799999999999969,-0.832177531206652,2019-05
SO50202,2019-05-03,358,389,291,6,2,1229.46,2211.62,2458.92,2019,2,"Mountain-200 Black, 38",1105.81,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,247.30000000000018,10.057260911294396,2019-05
SO50204,2019-05-04,459,533,291,6,2,53.99,74.24,107.98,2019,2,"Men's Bib-Shorts, S",37.12,Multi,Bib-Shorts,Clothing,#BC8F8F,#000000,4,21,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,33.74000000000001,31.246527134654574,2019-05
SO50246,2019-05-15,239,317,291,6,2,780.82,1444.51,1561.64,2019,2,"HL Road Frame - Red, 62",722.26,Red,Road Frames,Components,#FF0000,#FFFFFF,1,1,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,117.13000000000011,7.500448246714998,2019-05
SO50261,2019-05-18,224,65,291,6,2,5.19,10.46,10.38,2019,2,AWC Logo Cap,5.23,Multi,Caps,Clothing,#BC8F8F,#000000,4,12,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,-0.08000000000000007,-0.7707129094412337,2019-05
SO50262,2019-05-19,469,353,291,6,2,22.79,31.34,45.58,2019,2,"Full-Finger Gloves, M",15.67,Black,Gloves,Clothing,#000000,#FFFFFF,4,9,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,14.239999999999998,31.241772707327776,2019-05
SO50268,2019-05-20,236,191,291,6,2,28.84,58.16,57.68,2019,2,"Long-Sleeve Logo Jersey, XL",29.08,Multi,Jerseys,Clothing,#BC8F8F,#000000,4,13,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,-0.4799999999999969,-0.832177531206652,2019-05
SO50295,2019-05-25,216,352,291,6,2,20.19,27.76,40.38,2019,2,"Sport-100 Helmet, Black",13.88,Black,Helmets,Accessories,#000000,#FFFFFF,2,2,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,12.620000000000001,31.253095591877166,2019-05
SO50664,2019-06-02,458,173,291,6,2,44.99,61.87,89.98,2019,2,"Women's Tights, L",30.93,Black,Tights,Clothing,#000000,#FFFFFF,4,8,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,28.110000000000007,31.240275616803743,2019-06
SO50668,2019-06-05,466,678,291,6,2,14.13,19.43,28.26,2019,2,"Half-Finger Gloves, L",9.71,Black,Gloves,Clothing,#000000,#FFFFFF,4,9,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,8.830000000000002,31.245576786978063,2019-06
SO50684,2019-06-08,352,586,291,6,2,1242.85,2235.71,2485.7,2019,2,"Mountain-200 Silver, 38",1117.86,Silver,Mountain Bikes,Bikes,#C0C0C0,#000000,3,5,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,249.98999999999978,10.057126765096342,2019-06
SO50689,2019-06-11,459,461,291,6,2,53.99,74.24,107.98,2019,2,"Men's Bib-Shorts, S",37.12,Multi,Bib-Shorts,Clothing,#BC8F8F,#000000,4,21,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,33.74000000000001,31.246527134654574,2019-06
SO50694,2019-06-12,373,155,291,6,2,1308.94,2641.37,2617.88,2019,2,"Road-250 Black, 44",1320.68,Black,Road Bikes,Bikes,#000000,#FFFFFF,3,4,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,-23.48999999999978,-0.8972909377053105,2019-06
SO50698,2019-06-12,358,10,291,6,2,1229.46,2211.62,2458.92,2019,2,"Mountain-200 Black, 38",1105.81,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,247.30000000000018,10.057260911294396,2019-06
SO50700,2019-06-13,458,262,291,6,2,44.99,61.87,89.98,2019,2,"Women's Tights, L",30.93,Black,Tights,Clothing,#000000,#FFFFFF,4,8,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,28.110000000000007,31.240275616803743,2019-06
SO50709,2019-06-16,358,551,291,6,2,1229.46,2211.62,2458.92,2019,2,"Mountain-200 Black, 38",1105.81,Black,Mountain Bikes,Bikes,#000000,#FFFFFF,3,5,668991357,Jae Pak,Sales Representative,jae-pak@adventureworks.com,Canada,Canada,North America,247.30000000000018,10.057260911294396,2019-06
